都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
232131,2393200361,愛知県,西尾市,新三河すみれ看護小規模多機能,シンミカワスミレカンゴショウキボタキノウ,看護小規模多機能型居宅介護（複合型サービス）,愛知県西尾市大和田町下新田28-5,,34.859078900000000,137.077771200000000,0563-65-0051,,7140001022576,アイビーメディカル株式会社,2393200361,,利用者が可能な限り、その居室においてその有する能力に応じ自立した日常生活を営むことができるよう生活機能の維持または向上を目指し、必要な日常生活上の世話および機能訓練を行うことにより社会参加の促進及びご家族の身体的および精神的負担の軽減を図ることを目的とします。,0,ivymedical-tokai.jp,なし,通常の指定,なし,
232157,2393400185,愛知県,犬山市,あんきのカンタキ,アンキノカンタキ,看護小規模多機能型居宅介護（複合型サービス）,愛知県犬山市塔野地北2-8,,35.377972141820130,136.963442060764180,0568-63-0008,0568-63-0314,6180005009393,特定非営利活動法人犬山あんきにくらそう会,2393400185,,,18,http://www.anki.or.jp/,なし,通常の指定,なし,
232165,2393500885,愛知県,常滑市,看護小規模多機能ひだまりの郷とこなめ南陵,カンゴショウキボタキノウヒダマリノサトトコナメナンリョウ,看護小規模多機能型居宅介護（複合型サービス）,愛知県常滑市坂井字蛭沼６７番1,,34.817503800000004,136.868216199999980,0569-37-0502,0569-37-0503,8180001093984,株式会社ミズノ,2393500885,,延長サービスを行っています。,0,https://hidamari-sato.jp/,なし,通常の指定,なし,
232190,2393800236,愛知県,小牧市,黒衣のかんたき,クロコノカンタキ,看護小規模多機能型居宅介護（複合型サービス）,愛知県小牧市大草中111番地,,35.285356277953940,136.991952701080320,0568-65-9650,0568-48-0965,7180005016174,一般社団法人黒衣,2393800236,,,29,e-kuroko.com,なし,,,
232386,2395000140,愛知県,長久手市,Pビレッジ長久手Ⅰ,ピービレッジナガクテイチ,看護小規模多機能型居宅介護（複合型サービス）,石場９０２番地,,35.173988899031330,137.078051412544370,0561-62-3388,0561-62-3389,3180001137119,株式会社ピーアンドピーコーポレーション,2395000140,,,29,,なし,,,
233021,2395000132,愛知県,東郷町,看護小規模多機能型居宅介護事業所　ResT,カンゴショウキボタキノウガタキョタクカイゴジギョウショ　レスティー,看護小規模多機能型居宅介護（複合型サービス）,愛知県愛知郡東郷町大字春木字池田44-1看護小規模多機能型居宅介護事業所　ResT,看護小規模多機能型居宅介護事業所　ResT,35.081618200000000,137.044448000000000,0561-78-2810,0561-57-7369,,株式会社　ADEA,2395000132,,施設送迎は8:30～17:30の時間に限られます。,29,,なし,,,
242012,2490500788,三重県,津市,看護小規模多機能いちし,カンゴショウキボタキノウイチシ,看護小規模多機能型居宅介護（複合型サービス）,津市一志町日置４4番地６,,34.660801700000000,136.445313300000000,059-295-0055,059-293-6627,6190001004083,株式会社セントレア,2490500788,,,,,なし,通常の指定,なし,
242012,2490500499,三重県,津市,ハーモニーハウス津・大園,ハーモニーハウスツオオゾノ,看護小規模多機能型居宅介護（複合型サービス）,三重県津市大園町5-45,,34.714803337833880,136.492124414819270,059-253-1122,059-253-1200,5190001003193,株式会社ハピネライフ一光,2490500499,,,29,https://www.h-ikkou.co.jp/harmony_tsu_ozono/index.html,なし,通常の指定,なし,
242021,2490200181,三重県,四日市市,富洲原複合型ｻｰﾋﾞｽセンター（看護小規模多機能型居宅介護）,トミスハラフクゴウガタサービスセンター（カンゴショウキボタキノウガタキョタクカイゴ）,看護小規模多機能型居宅介護（複合型サービス）,富州原町２番８０号,,35.009240400000000,136.660361500000020,059-336-6712,059-336-6713,1190005008853,社会福祉法人　平成福祉会,2490200181,,,29,http://www.yokkaichi.tokuyou.jp,なし,,,
242021,2490200512,三重県,四日市市,ナーシングホームもも四日市,ナーシングホームモモヨッカイチ,看護小規模多機能型居宅介護（複合型サービス）,三重県四日市市朝明町441-1,,35.039474000000000,136.589617000000000,059-336-3330,059-328-4440,4190002018398,有限会社だいち,2490200512,,通いサービス・・緊急時はご相談ください（改行）泊りサービス・・前もってご予約されている以外に、緊急な宿泊のご希望の場合は、14時までにご連絡をください。尚、空室が無い場合はお受けできません。,29,https://www.momo3.net,あり,通常の指定,基準該当,
242021,2490200256,三重県,四日市市,ゴールドエイジさつき,ゴールドエイジサツキ,看護小規模多機能型居宅介護（複合型サービス）,四日市市城西町6-13ゴールドエイジ城西,ゴールドエイジ城西,34.963825600000000,136.603064799999970,059-342-6622,059-342-6623,6180001058840,ゴールドエイジ株式会社,2490200256,,,25,,なし,通常の指定,なし,
242039,2490800436,三重県,伊勢市,看護小規模多機能型居宅介護・そねの家,カンゴショウキボタキノウガタキョタクカイゴ・ソネノイエ,看護小規模多機能型居宅介護（複合型サービス）,三重県伊勢市曽祢一丁目7-9,,34.492791200000000,136.701306100000000,0596-63-8131,0596-63-8132,8190005004598,医療法人田中病院,2490800436,,夜間緊急時オンコール対応にて,24,https://www.isetanaka.jp/sonenoie.php,なし,通常の指定,なし,
242047,2490700461,三重県,松阪市,セントケア看護小規模松阪,セントケアカンゴショウキボマツサカ,看護小規模多機能型居宅介護（複合型サービス）,三重県松阪市宝塚町720-6,,34.554566600000000,136.517686300000000,0598-21-3784,0598-21-3785,2190001018145,セントケア三重株式会社,2490700461,,,29,https://saint-care-mie.com,なし,通常の指定,なし,
242047,2490700420,三重県,松阪市,看護小規模多機能型居宅介護事業所　みくも村,カンゴショウキボタキノウガタキョタクガイゴジギョウショ　ミクモムラ,看護小規模多機能型居宅介護（複合型サービス）,三重県松阪市市場庄町1373,,34.601986100000000,136.517512599999980,0598-20-8020,0598-20-8000,6190005007545,医療法人胃医巴会,2490700420,,＊緊急時及び必要時においては柔軟に通い、訪問及び宿泊サービスを提供する。,0,https://iitomokai.jp/,なし,通常の指定,,
242055,2490100407,三重県,桑名市,看護小規模多機能型居宅介護　ふるさとカクテル,カンゴショウキボタキノウガタキョタクカイゴ　フルサトカクテル,看護小規模多機能型居宅介護（複合型サービス）,三重県桑名市北別所字流1590番地4ふるさとタウン,ふるさとタウン,35.074699900000000,136.673551900000000,0594-41-2526,0594-41-2527,8190002017082,株式会社ふるさと,2490100407,,,0,https://takurousho-furusato.com/company,あり,通常の指定,なし,
242055,2490100266,三重県,桑名市,複合型サービスすぎな,フクゴウガタサービススギナ,看護小規模多機能型居宅介護（複合型サービス）,三重県桑名市陽だまりの丘2丁目2304ケアステーション陽だまり,ケアステーション陽だまり,35.087601500000050,136.643682110975670,0594-88-5822,0594-88-5823,3190005000288,みえ医療福祉生活協同組合,2490100266,,,29,http://www.kuwana-healthcoop.or.jp,なし,通常の指定,なし,
242055,2490100373,三重県,桑名市,スィート看護小規模多機能ケア葉月,スィートカンゴショウキボタキノウケアハヅキ,看護小規模多機能型居宅介護（複合型サービス）,三重県桑名市大字西方1538番地1,,35.077611400000000,136.666473300000000,0594-41-3339,0594-41-3329,2190002018482,有限会社スィート,2490100373,,,0,http://care-sweet.com,なし,通常の指定,なし,
242071,2490300205,三重県,鈴鹿市,看護小規模多機能ホームアルテハイム鈴鹿,カンゴショウキボタキノウホーム　アルテハイムスズカ,看護小規模多機能型居宅介護（複合型サービス）,三重県鈴鹿市平田1丁目2番8号,,34.874677100000000,136.540906200000000,059-370-0200,059-370-8011,3190005004041,医療法人誠仁会,2490300205,,,0,,なし,,,
242080,2491300469,三重県,名張市,セントケア看護小規模豊後町,セントケアカンゴショウキボブンゴマチ,看護小規模多機能型居宅介護（複合型サービス）,豊後町262番地1,,34.620445500000000,136.085478700000000,0595-63-1082,0595-63-1083,2190001018145,セントケア三重株式会社,2491300469,,,0,https://www.saint-care.com/,なし,通常の指定,なし,
242144,2491400178,三重県,いなべ市,看護小規模多機能センター　みざい,カンゴショウキボタキノウセンター　ミザイ,看護小規模多機能型居宅介護（複合型サービス）,三重県いなべ市員弁町松之木西奥田1173番地2,,35.101147662078750,136.573670940585800,0594-84-2810,0594-84-2811,7190005010077,明慎福祉会,2491400178,,,,https://main-meishin.ssl-lolipop.jp/?page_id=754,なし,,,
242161,2491200214,三重県,伊賀市,看護小規模多機能介護施設　よしむら,カンゴショウキボタキノウカイゴシセツ　ヨシムラ,看護小規模多機能型居宅介護（複合型サービス）,三重県伊賀市土橋1505-1,,34.801376200000000,136.143425100000000,0595-51-0470,0595-24-0212,7190005006199,医療法人　吉村クリニック,2491200214,,,29,,なし,,,
243248,2492100041,三重県,東員町,ナーシングホームもも鳥取,ナーシングホームモモトットリ,看護小規模多機能型居宅介護（複合型サービス）,三重県員弁郡東員町鳥取917-2,,35.085272700000000,136.583378499999980,0594-86-1110,0594-86-1115,4190002018398,有限会社だいち,2492100041,,・通い：営業時間を超えては提供できません。緊急時はご相談ください。（改行）・宿泊：緊急な宿泊希望の場合は、14時までにご連絡ください。尚、空室がない場合は、お受けできません。（改行）・定員について：通い15名、宿泊9名の定員を超える日については、予め調整させて頂きますのでご理解とご協力をお願いします。,29,https://www.momo3.net,あり,通常の指定,通常の指定,
252018,2590101024,滋賀県,大津市,看護小規模多機能　ソワン逢坂,カンゴショウキボタキノウ　ソワンオウサカ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県大津市音羽台3－5,,35.001857500000000,135.861384600000000,077‐572-5590,077‐527-8776,7160002004118,有限会社シルバーネット,2590101024,,,,,あり,通常の指定,なし,
252018,2590100794,滋賀県,大津市,看護小規模多機能居宅介護サービスめぐり,カンゴショウキボタキノウガタキョタクカイゴサービスメグリ,看護小規模多機能型居宅介護（複合型サービス）,和邇中浜345-1,,35.162523293641860,135.920771723278820,077-594-5500,077-594-8110,8160005001020,医療法人湖青会,2590100794,,,0,https://www.koseikai.care/,なし,通常の指定,なし,
252018,2590100364,滋賀県,大津市,白櫻会複合型サービスひなた,ハクオウカイ　フクゴウガタサービス　ヒナタ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県大津市別保二丁目８番３３号,,34.982397300000000,135.892968200000040,077-534-0005,077-534-1003,7160005001302,医療法人白櫻会小金沢歯科診療所,2590100364,,,29,http://hakuokai.jp,なし,,,
252018,2590101099,滋賀県,大津市,看護小規模多機能型居宅介護　湖の癒,カンゴショウキボタキノウガタキョタクカイゴ　ウミノイエ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県大津市今堅田２丁目31番77号,,35.122848500000000,135.924918500000000,077－574－7257,077－574－7258,8160005000336,医療法人弘英会,2590101099,,,10,,なし,通常の指定,なし,
252026,2590200396,滋賀県,彦根市,友仁ﾅｰｼﾝｸﾞﾎｰﾑ河原町,ユウジンナーシングホームカワラマチ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県彦根市河原2丁目3-2,,35.265454100000000,136.255261000000000,0749-21-6335,0749-21-6336,5160005004835,医療法人友仁会,2590200396,,,29,https://www.yujin-yamazaki.co.jp,なし,通常の指定,なし,
252026,2590200057,滋賀県,彦根市,風蝶木の実　ケイパハウス,フウチョウボクノミ　ケイパハウス,看護小規模多機能型居宅介護（複合型サービス）,彦根市極楽寺町596番地,,35.231042700000000,136.234920800000050,0749-25-5355,0749-25-5366,2160005005704,社会福祉法人　喜創会,2590200057,,,0,http://www.kisoukai.com,なし,,,
252026,2590200289,滋賀県,彦根市,ナーシングホームすずらん,ナーシングホームスズラン,看護小規模多機能型居宅介護（複合型サービス）,滋賀県彦根市高宮町1368‐7,,35.241061606451140,136.249466426983620,0749-26-0816,0749-26-5119,5160005004835,医療法人友仁会,2590200289,,,5,https://yujin-kaigo.com/service/ナーシングホーム%E3%80%80すずらん/nssuzuran2017@yahoo.co.jp,なし,,,
252034,2590300048,滋賀県,長浜市,看護小規模多機能ケアさいかち,カンゴショウキボタキノウケアサイカチ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県長浜市下坂中町200番地1,,35.365072300000000,136.284051900000000,0749-68-4000,0749-68-4010,7160005004775,社会福祉法人近江幸楽会,2590300048,,,29,http://o-kourakukai.or.jp/,なし,,,
252034,2590300329,滋賀県,長浜市,北ながはま看護小規模多機能ホーム,キタナガハマカンゴショウキボタキノウホーム,看護小規模多機能型居宅介護（複合型サービス）,神照町463ｰ1,,35.397850910488800,136.273305028172300,0749-53-2212,0749-53-2213,3030001131053,株式会社サンガジャパン,2590300329,,,0,https://sangajapan.jp/kitanagahama/,なし,通常の指定,なし,
252042,2590400228,滋賀県,近江八幡市,看護小規模多機能型居宅介護　友愛の家　ヴォーリズ,カンゴショウキボタキノウガタキョタクカイゴ　ユウアイノイエ　ウ゛ォーリズ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県近江八幡市北之庄町492番地,,35.152313600000000,136.089977099999940,0748-36-5474,0748-36-5473,9160005009450,公益財団法人　近江兄弟社,2590400228,,ご本人やご家族の生活習慣に合わせて対応します。（改行）電話対応　8：00～17：30,29,http://www.vories.or.jp,なし,,,
252069,2590600264,滋賀県,草津市,看護小規模多機能型居宅介護事業所なでしこ草津,カンゴショウキボタキノウガタキョタクカイゴジギョウショナデシコクサツ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県草津市西渋川二丁目9番48-11号複合施設済生会なでしこ草津　１階,複合施設済生会なでしこ草津　１階,35.029807331535480,135.964475557147270,077-516-0383,077-516-0384,3010405001696,社会福祉法人恩賜財団済生会,2590600264,,送迎サービス時間を含む,29,http://www.saiseikai-shiga.jp/houkan/,なし,通常の指定,なし,
252093,2591400151,滋賀県,甲賀市,看護小規模多機能型居宅介護そまの音,カンゴショウキボタキノウガタキョタクカイゴソマノネ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県甲賀市甲南町深川市場10番1,,34.929876800000000,136.163759799999980,0748-70-2573,0748-70-6309,6160005010378,一般社団法人ヘルスケア甲賀,2591400151,,,0,https://somanone.conohawing.com/aboutus/,なし,,なし,
252140,2592400168,滋賀県,米原市,笑みの家ひだまり,エミノイエヒダマリ,看護小規模多機能型居宅介護（複合型サービス）,滋賀県米原市能登瀬1322－１,,35.332207200000000,136.315667500000000,0749-54-3377,0749-54-3388,1160005010110,社会福祉法人ひだまり,2592400168,,通いサービスは、ご利用者様やご家族様の状況に応じて、利用時間や送迎、食事付きなど柔軟に対応しています。,,http://www.hidamari-shiga.jp,なし,通常の指定,なし,
261017,2690100157,京都府,京都市北区,ナ－シングケアホ－ムおとく,ナアシングケアホオムオトク,看護小規模多機能型居宅介護（複合型サービス）,京都府京都市北区小山南上総町7,,35.040478100000000,135.757726700000030,075-411-9371,075-411-9372,4130002022109,有限会社パイン・コ－ン,2690100157,,「通い」も「泊まり」も「訪問」も一体的かつ柔軟なサ－ビス提供を行います。緊急時の対応を２４時間を行っています。,18,http://www.paincon2004.join-us.jp/index.htm,なし,通常の指定,なし,
261017,2690100280,京都府,京都市北区,かんたき　北山,カンタキ　キタヤマ,看護小規模多機能型居宅介護（複合型サービス）,京都府京都市北区上賀茂松本町96-1,,35.053487400000000,135.766936100000000,070-3350-4034,050-3737-6288,7130005015544,一般社団法人かのん,2690100280,,緊急時24時間対応,,,なし,,,
261033,2690600172,京都府,京都市左京区,ナーシングケア　カノンしもがも,ナーシングケア　カノンシモガモ,看護小規模多機能型居宅介護（複合型サービス）,京都府京都市左京区下鴨松ノ木町64-50,,35.040036500000000,135.771467499999970,070-1217-0550,050-3737-6288,7130001052161,株式会社アミタ,2690600172,,,,https://www.amitacanon.com,なし,,,
261041,2690300070,京都府,京都市中京区,洛和看護小規模多機能サービス壬生,ラクワカンゴショウキボタキノウ,看護小規模多機能型居宅介護（複合型サービス）,京都市中京区壬生東大竹町44-1,,35.005836300000010,135.735124100000000,075-803-1550,075-803-1551,2000020260002,京都府,2690300070,,,25,ｈｔｔｐ：//www.rakuwa.or.jp,なし,,,
261076,2690500067,京都府,京都市南区,吉祥院複合型サービスれんげそう,キッショウインフクゴウガタサービスレンゲソウ,看護小規模多機能型居宅介護（複合型サービス）,京都市南区京都市吉祥院井ノ口町43番地吉祥院病院１階,吉祥院病院１階,34.976388799999990,135.731377299999960,075-693-8408,075-693-8407,9130005012424,公益社団法人京都保健会,2690500067,,利用者様・家族様の要望に応じて柔軟な時間で対応しております。,0,http://www.kyoto-hokenkai.or.jp/,なし,通常の指定,通常の指定,
261092,2690900242,京都府,京都市伏見区,複合型サービス　みちくさ,フクゴウガタサービス　ミチクサ,看護小規模多機能型居宅介護（複合型サービス）,京都市伏見区竹田西段川原町169,,34.958060600000000,135.752716700000060,075-643-2811,075-643-2812,7130005004134,医療法人社団高安医院,2690900242,,,0,ｈｔｔｐ：//ｔａｋａｙａｓｕ-ｇｒｏｕｐ.ｃｏｍ,なし,通常の指定,なし,
261092,2690900531,京都府,京都市伏見区,墨染の家ほっこり,スミゾメノイエホッコリ,看護小規模多機能型居宅介護（複合型サービス）,深草石橋町１８－１墨染まちとくらしセンター,墨染まちとくらしセンター,34.947565000000000,135.770480100000000,075-645-2721,075-645-2740,7130005004472,社会福祉法人京都老人福祉協会,2690900531,,,,http://kyoro.or.jp/,なし,,,
261106,2694100369,京都府,京都市山科区,パナソニックエイジフリーケアセンター京都山科新十条,パナソニックエイジフリーケアセンターキョウトヤマシナシンジュウジョウ,看護小規模多機能型居宅介護（複合型サービス）,栗栖野華ノ木町12番地,,34.972244600000000,135.804990700000000,075-591-5104,075-591-5105,5120001158234,パナソニックエイジフリー㈱,2694100369,,なし,0,http://panasonic.co.jp/es/pesaf,なし,通常の指定,なし,
261106,2694100393,京都府,京都市山科区,メディカルケアホームアプリシェイト山科2号館,メディカルケアホームアプリシェイトヤマシナニゴウカン,看護小規模多機能型居宅介護（複合型サービス）,東野森野町23番,,34.973998800000000,135.807471300000000,075-606-7500,075-606-7511,6120101027338,株式会社ハーベスト,2694100393,,,0,,なし,通常の指定,なし,
261106,2694100294,京都府,京都市山科区,洛和看護小規模多機能サービス音羽,ラクワカンゴショウキボタキノウサービスオトワ,看護小規模多機能型居宅介護（複合型サービス）,音羽森廻り町34-8,,34.986481800000000,135.824623500000000,075-595-3295,075-595-3296,9130005004462,社会福祉法人洛和福祉会,2694100294,,,0,http://www.rakuwa.or.jp/kaigo/fukugo/kantaki-otowa/index.html,なし,,,
262013,2692600089,京都府,福知山市,看護小規模多機能型居宅介護　こもれび,カンゴショウキボタキノウガタキョタクカイゴ　コモレビ,看護小規模多機能型居宅介護（複合型サービス）,京都府福知山市字長田７８５番地,,35.271982400000000,135.165335300000040,0773276508,0773453399,8130005010759,特定非営利活動法人　こもれび,2692600089,,,0,,なし,,,
262030,2691800144,京都府,綾部市,複合型サービスきょうりつ,フクゴウガタサービスキョウリツ,看護小規模多機能型居宅介護（複合型サービス）,京都府綾部市駅前通１,,35.299274600000000,135.252404200000000,0773-40-5500,0773-40-5501,9130005012424,公益社団法人京都保健会,2691800144,,,0,http://www.kyoto-hokenkai.or.jp/ayabe/,なし,通常の指定,なし,
262048,2691200303,京都府,宇治市,医療法人徳洲会　看護小規模多機能型居宅介護　巨椋の郷,イリョウホウジントクシュウカイカンゴショウキボタキノウガタキョタクカイゴオグラノサト,看護小規模多機能型居宅介護（複合型サービス）,京都府宇治市槇島町一ノ坪26-3,,34.904467100000000,135.782255700000000,0774-94-6808,0774-85-0036,1120005005403,医療法人徳洲会,2691200303,,,0,,なし,通常の指定,なし,
262048,2691200154,京都府,宇治市,複合型施設鳳凰槇島,フクゴウガタシセツホウオウマキシマ,看護小規模多機能型居宅介護（複合型サービス）,京都府宇治市槇島町大川原35-5,,34.905095169389150,135.782209828311120,0774-25-2050,0774-25-2160,5130005007089,社会福祉法人　京都悠仁福祉会,2691200154,,,29,http://www.takedahp.or.jp/,なし,通常の指定,なし,
262072,2692801216,京都府,城陽市,看護小規模多機能型居宅介護ひだまり鍜治塚,カンゴショウキボタキノウガタキョタクカイゴヒダマリカジヅカ,看護小規模多機能型居宅介護（複合型サービス）,京都府城陽市平川鍜治塚53,,34.867396300000000,135.779064200000000,0774－57－5111,0774ー57－5112,6130005008821,社会福祉法人城陽福祉会,2692801216,,毎日宿泊対応を実施していますので、ご利用者様・ご家族様の都合に合わせて、柔軟に24時間体制で対応させていただいています。（改行）夕食のみのご利用や夕食後の帰宅等も一例として実施させていただいています。,0,https://joyofukushikai.com/,なし,通常の指定,,
262102,2692900091,京都府,八幡市,看護多機能施設すみれ,カンゴタキノウシセツスミレ,看護小規模多機能型居宅介護（複合型サービス）,京都府八幡市八幡馬場38番地,,34.875064100000000,135.703531600000020,075-972-6122,075-972-6114,7130005014208,医療法人社団医泉会,2692900091,,利用者及びその家族は指定看護小規模多機能型居宅介護の提供を受ける際には、医師の診断や日常生活上の留意事項、利用当日の健康状態等を事業所の従業者に連絡し、心身の状況に応じたサービスの提供を受けるよう留意ものとする。サービスを利用済は他の利用者との共同利用の秩序を保ち、相互の親睦に努めるものとする。サービスを新たに追加、変更又は中止する場合はサービス予定日の前日までに事業所に連絡する。,29,https://www.ne.jp/asahi/kantaki/sumire/ogawaiin.html,なし,通常の指定,なし,
264652,2692000132,京都府,与謝野町,看護小規模多機能施設しずちゃんハウス,カンゴショウキボタキノウシセツシズチャンハウス,看護小規模多機能型居宅介護（複合型サービス）,京都府与謝郡与謝野町弓木1番,,35.562267244303970,135.142740754288400,0772479856,0772479857,5130003004047,合同会社松本リハビリ研究所,2692000132,,,29,https://shizuchanhouse.com/,なし,通常の指定,なし,
271136,2791000082,大阪府,大阪市西淀川区,看護小規模多機能らくらく,カンゴショウキボタキノウラクラク,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市西淀川区御幣島4丁目3番22号在宅総合センターらくらく　２階,在宅総合センターらくらく　２階,34.715810667957500,135.453775612313420,06‐6477-4110,06-6477-4111,4120005003833,公益財団法人淀川勤労者厚生協会,2791000082,,営業日は365日,29,http://yodokyo-rakuraku.com/,なし,,,
271136,2791000140,大阪府,大阪市西淀川区,ソラエ,ソラエ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市西淀川区大和田六丁目１７番２４号,,34.706115500000024,135.440186800000000,06-6475-0112,06-6475-0114,8140005010931,社会福祉法人あゆみ福祉会,2791000140,,,1,https://ayumi-aozora.or.jp,なし,,,
271136,2791000264,大阪府,大阪市西淀川区,ヒメル,ヒメル,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市西淀川区大和田6-17-20フォルテWEST,フォルテWEST,34.706223399883360,135.439814930688440,06-6472-0115,06-6472-0116,8140005010931,社会福祉法人あゆみ福祉会,2791000264,,,1,https://ayumi-aozora.or.jp,なし,,,
271144,2793000239,大阪府,大阪市東淀川区,かんたき上新庄,カンタキカミシンジョウ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市東淀川区豊新二丁目９番８号,,34.742528637873490,135.528640654177930,06-6160-3033,06-4809-3321,3120001499321,インテリジェントヘルスケア株式会社,2793000239,,,29,http://www.nursing-hc.co.jp,なし,,,
271144,2793000270,大阪府,大阪市東淀川区,医療法人菊秀会　看護小規模多機能型居宅介護さつき,イリョウホウジンキクシュウカイ　カンゴショウキボタキノウガタキョタクカイゴサツキ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市東淀川区小松五丁目６番２４号,,34.753762200000000,135.546793600000000,06-6323-1111,06-6323-1200,3120905001474,医療法人菊秀会,2793000270,,通い及び宿泊サービスの営業時間については、利用者の心身の状況・希望及びそのおかれている環境をふまえて、柔軟に対応するものとする。また、上記の営業時間の他、電話による２４時間常時連絡が可能な体制とし、利用者の要請に基づき、営業時間外の対応を行うことができることとする。,0,,なし,,,
271152,2791500099,大阪府,大阪市東成区,ヒーリングライフ　志宝,ヒーリングライフ　シホウ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市東成区東中本２丁目１０－１０,,34.679023400000000,135.547539400000000,06-6971-3321,06-6971-3317,2120002062082,有限会社志宝,2791500099,,その他緊急などの時は時間に関係なく受け入れ可能,29,http://www.shiho-total-k.jp/,あり,通常の指定,なし,
271152,2791500248,大阪府,大阪市東成区,看護多機能公道会とびら,カンゴタキノウコウドウカイトビラ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市東成区大今里南4-8-11,,34.666862200000000,135.552377000000000,06-6981-1765,06-6981-1065,1120005005064,医療法人　公道会,2791500248,,,,,なし,通常の指定,なし,
271161,2792200749,大阪府,大阪市生野区,看護小規模多機能わん,カンゴショウキボタキノウワン,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市生野区巽中4-1-1,,34.644944213256840,135.548924122090100,06-6754-0025,06-6754-0026,2120102006856,株式会社元気な介護リング,2792200749,,,0,https://genkinakaigo.co.jp/,あり,通常の指定,共生型,
271161,2792200707,大阪府,大阪市生野区,介護施設　陽愛,カイゴシセツ　サンアイ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市生野区勝山南1-15-23,,34.652873500000010,135.527924600000000,06-6718-5551,06-6718-5554,7120005005273,医療法人小路東宮本診療所,2792200707,,,29,http://sh-miyamoto-clinic.com/,なし,通常の指定,なし,
271161,2792200640,大阪府,大阪市生野区,かんたき　きぼうの家,カンタキ　キボウノイエ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市生野区巽北1-3-17,,34.655341700000010,135.543369500000000,06-6752-8100,06-6752-8101,3120005002415,社会福祉法人聖フランシスコ会,2792200640,,,29,http://kibo-ie.com,なし,通常の指定,なし,
271187,2794400180,大阪府,大阪市城東区,かんたき城東,カンタキジョウトウ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市城東区放出西2丁目14番14号,,34.693538837613450,135.558220186647050,06-6961-3488,06-6962-0125,3120001199321,インテリジェントヘルスケア株式会社,2794400180,,まずはご相談ください,29,http://www.nursing-hc.co.jp,なし,,,
271217,2790800219,大阪府,大阪市東住吉区,私の家なでしこ南田辺,ワタシノイエナデシコミナミタナベ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市東住吉区南田辺5-7-17,,34.617777200000020,135.525586999999970,06-6608-3939,06-6608-1919,8120002054537,株式会社なでしこ,2790800219,,通いサービス利用時間については上記時間以外でも対応可能です。,0,http://www.745165.co.jp,あり,通常の指定,共生型,
271217,2790800540,大阪府,大阪市東住吉区,かんたき東住吉,カンタキヒガシスミヨシ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市東住吉区田辺四丁目1番5号,,34.624545600000005,135.526543000000000,06-6616-7067,06-6616-7077,3120001199321,インテリジェントヘルスケア株式会社,2790800540,,,29,https://nursing.nursing-hc.co.jp/fcl/kantaki-higasmy.html,なし,,,
271241,2799200064,大阪府,大阪市鶴見区,看護小規模多機能型居宅介護　白馬の里,カンゴショウキボタキノウガタキョタクカイゴ　ハクバノサト,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市鶴見区安田2丁目6番27号,,34.705065900000000,135.593029700000000,06-6913-5294,06-6913-5261,5120002053327,有限会社　介護事業センター白馬,2799200064,,,9,,なし,,,
271250,2795900204,大阪府,大阪市住之江区,かんたき住之江,カンタキスミノエ,看護小規模多機能型居宅介護（複合型サービス）,大阪府大阪市住之江区浜口西二丁目5番4号,,34.611188900000010,135.484127500000000,06-6673-2410,06-6673-7500,3120001199321,インテリジェントヘルスケア株式会社,2795900204,,まずはご相談下さい,29,http://www.nursing-hc.co.jp,なし,通常の指定,なし,
271268,2795800230,大阪府,大阪市平野区,かわなべ健康倶楽部,カワナベケンコウクラブ,看護小規模多機能型居宅介護（複合型サービス）,大阪市平野区長吉川辺3-7-27,,34.597385700000000,135.576194600000000,06-6760-7100,06-6760-7448,8140005000351,社会福祉法人　恩徳福祉会,2795800230,,宿直者や夜勤者による24時間対応を行う。また、電話による連絡や相談にも対応している。,0,https://www.ontoku.or.jp/,なし,,,
